sekolah_id;sarpras_id;nama;jumlah_saat_ini;jumlah_deal;kondisi_baik;kondisi_rusak_ringan;kondisi_rusak_sedang;kondisi_rusak_berat;keterangan;created_at;updated_at
bbe867ca-cd4d-487d-8271-2e7874d7da2f;6a2e95cf-f713-4314-94a0-2b386d3c5d36;Papan Pajang XII MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;dc13df7c-35d7-4f0c-92a8-dacd93cb554b;Soket Listrik XII MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;30f70872-a577-4f16-b01a-b8e0403579fc;Soket Listrik/Kotak Kontak XII MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;c3a12153-e1a2-437f-846a-7a1e2e95728e;Meja TU RUANG TATA USAHA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;96b41b8b-e673-470b-95ea-440a1f1e2e26;Kursi TU RUANG TATA USAHA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;a6980300-835d-45d1-994b-105149a971f9;Lemari RUANG TATA USAHA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;a6980300-835d-45d1-994b-105149a971f9;Lemari RUANG TATA USAHA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;944c0d0b-ac34-47d0-82ee-d6466cf284bc;Komputer TU RUANG TATA USAHA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;0b2754e1-9f7f-4cf3-8764-91a8d17ae1d8;Printer TU RUANG TATA USAHA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;efbd28ec-55a0-4109-a801-9484453be9e7;Tempat Sampah RUANG TATA USAHA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;eb2881d8-ab75-4280-9165-35644fa2a974;Jam Dinding RUANG TATA USAHA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;87236150-f936-4ea1-b2e6-7a4eaf0120aa;Kursi Kerja RUANG TATA USAHA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;7ff417f9-38b0-4053-afb7-991d4abd5116;Meja Kerja / sirkulasi RUANG TATA USAHA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;a82a85c7-fe01-44d1-9067-6c98a0c3326b;Penanda Waktu (Bell Sekolah) RUANG TATA USAHA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;a6980300-835d-45d1-994b-105149a971f9;Lemari RUANG TATA USAHA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;617703ad-308b-4178-a957-d93640d3b07c;Brankas RUANG TATA USAHA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;706c3039-8d65-4b0f-8383-9796628181b4;Filing Kabinet RUANG TATA USAHA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;3aad479e-0635-4775-a1c7-2c73cb192111;Papan Statistik RUANG TATA USAHA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;3aad479e-0635-4775-a1c7-2c73cb192111;Papan Statistik RUANG TATA USAHA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;dc13df7c-35d7-4f0c-92a8-dacd93cb554b;Soket Listrik RUANG TATA USAHA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;30f70872-a577-4f16-b01a-b8e0403579fc;Soket Listrik/Kotak Kontak RUANG TATA USAHA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;275f01e9-5304-4108-b2e1-061dbf4fa656;Telepon RUANG TATA USAHA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;275f01e9-5304-4108-b2e1-061dbf4fa656;Telepon RUANG TATA USAHA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;a6980300-835d-45d1-994b-105149a971f9;Lemari Gudang;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;504ae452-83d4-4804-ad94-f18e9e4b6703;Rak Gudang;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;20ef005b-3315-4733-ad1a-8c3fe08bce30;Lemari/Rak Gudang;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;ece709d5-6122-45a9-99e7-8b2f27ef9d96;Meja Guru RUANG GURU;15;15;15;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;9be542af-0618-43b8-9a47-e2dffe3fcf8f;Kursi Guru RUANG GURU;15;15;15;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;a6980300-835d-45d1-994b-105149a971f9;Lemari RUANG GURU;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;652fa406-7d09-4deb-a458-2740f4b2e0c5;Komputer RUANG GURU;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;8a764001-4634-43fb-8b74-d538021a4126;Printer RUANG GURU;3;3;3;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;efbd28ec-55a0-4109-a801-9484453be9e7;Tempat Sampah RUANG GURU;2;2;2;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;b80452c0-66e9-45ee-b9a3-6f7901217186;Tempat cuci tangan RUANG GURU;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;eb2881d8-ab75-4280-9165-35644fa2a974;Jam Dinding RUANG GURU;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;54c08a6c-8ece-4a60-8abd-64d9a1d599a9;Rak Buku RUANG GURU;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;87236150-f936-4ea1-b2e6-7a4eaf0120aa;Kursi Kerja RUANG GURU;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;7ff417f9-38b0-4053-afb7-991d4abd5116;Meja Kerja / sirkulasi RUANG GURU;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;eb919131-47d6-482b-9369-bace264c0ee1;Papan pengumuman RUANG GURU;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;3723b000-7b91-426d-ad2c-c12e80d1958b;Kursi dan Meja Tamu RUANG GURU;2;2;2;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;d11ab0a3-fc4a-4275-9b18-472c738983e0;Simbol Kenegaraan RUANG GURU;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;a82a85c7-fe01-44d1-9067-6c98a0c3326b;Penanda Waktu (Bell Sekolah) RUANG GURU;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;ca41645d-3877-4e78-a4eb-9c597382f73a;LCD Proyektor RUANG GURU;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;89e38f51-b1b3-404d-b6ab-732be894c12a;Speaker RUANG GURU;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;97d7dc6e-a575-462a-bb1f-e1e8818e805c;Laptop RUANG GURU;15;15;15;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;3aad479e-0635-4775-a1c7-2c73cb192111;Papan Statistik RUANG GURU;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;eb2881d8-ab75-4280-9165-35644fa2a974;Jam Dinding LABORATORIUM KIMIA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;efbd28ec-55a0-4109-a801-9484453be9e7;Tempat Sampah PERPUSTAKAAN;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;eb2881d8-ab75-4280-9165-35644fa2a974;Jam Dinding PERPUSTAKAAN;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;54c08a6c-8ece-4a60-8abd-64d9a1d599a9;Rak Buku PERPUSTAKAAN;4;4;4;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;02ccf5bc-4a32-4929-86d6-95cd6fb3d1c3;Rak Majalah PERPUSTAKAAN;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;fe21b57d-bd0a-46df-aede-7f274f179f49;Rak Surat Kabar PERPUSTAKAAN;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;516f62b0-bb2e-45b5-8c67-23bc8d367318;Meja Baca PERPUSTAKAAN;4;4;4;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;835a263f-aa96-4a06-84db-8f684933b745;Kursi Baca PERPUSTAKAAN;4;4;4;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;87236150-f936-4ea1-b2e6-7a4eaf0120aa;Kursi Kerja PERPUSTAKAAN;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;7ff417f9-38b0-4053-afb7-991d4abd5116;Meja Kerja / sirkulasi PERPUSTAKAAN;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;1237022a-9ee6-4eed-bf6b-cef8e367e55b;Lemari Katalog PERPUSTAKAAN;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;eb919131-47d6-482b-9369-bace264c0ee1;Papan pengumuman PERPUSTAKAAN;2;2;2;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;f6ae2e5a-9966-4879-ae4b-4f124405408d;Meja Multimedia PERPUSTAKAAN;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;a6980300-835d-45d1-994b-105149a971f9;Lemari PERPUSTAKAAN;5;5;5;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;09c96d26-6c63-46bb-902e-0a01720c5a4e;Alat Multimedia PERPUSTAKAAN;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;dc13df7c-35d7-4f0c-92a8-dacd93cb554b;Soket Listrik PERPUSTAKAAN;5;5;5;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;30f70872-a577-4f16-b01a-b8e0403579fc;Soket Listrik/Kotak Kontak PERPUSTAKAAN;4;4;4;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;c007ed76-5486-4aaf-acd0-58bc48d73c50;Sumber Belajar Lain PERPUSTAKAAN;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;efbd28ec-55a0-4109-a801-9484453be9e7;Tempat Sampah Kamar Mandi/WC Guru Bersama;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;4c055727-c37e-40c7-935f-a899d30a68e7;Kloset Jongkok Kamar Mandi/WC Guru Bersama;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;993cfe95-edf9-490a-b2f7-cbb3ca087997;Tempat Air (Bak) Kamar Mandi/WC Guru Bersama;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;e893492a-a0a2-458c-853b-2c21c441d037;Gayung Kamar Mandi/WC Guru Bersama;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;4fd1dad1-2e0c-4a37-ab67-fadbfdc64811;Gantungan Pakaian Kamar Mandi/WC Guru Bersama;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;32307c70-b996-48da-bede-03676e4f241a;Bak media air Kamar Mandi/WC Guru Bersama;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;e893492a-a0a2-458c-853b-2c21c441d037;Gayung Kamar Mandi/WC Guru Bersama;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;2768deb2-4fc5-4db0-9995-835db52a7c0e;Gayung (Small Bucket) Kamar Mandi/WC Guru Bersama;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;77e26ec2-34f5-497b-ac56-1604e05b1f32;Gayung Air Kamar Mandi/WC Guru Bersama;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;8d1a0874-122b-41c4-b2d3-d53a60662158;Tempat Air Kamar Mandi/WC Guru Bersama;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;5f67207f-91d7-406a-8b6a-41ae7e65be02;Meja Siswa XI MIPA;24;24;24;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;633083c1-2da9-420f-b107-aa87d3a6a7b4;Kursi Siswa XI MIPA;24;24;24;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;ece709d5-6122-45a9-99e7-8b2f27ef9d96;Meja Guru XI MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;9be542af-0618-43b8-9a47-e2dffe3fcf8f;Kursi Guru XI MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;8e61132d-d946-4333-ba01-32c4741ecc07;Papan Tulis XI MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;a6980300-835d-45d1-994b-105149a971f9;Lemari XI MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;b1e43732-e0a1-4778-9d7f-1aa34c215253;Rak hasil karya peserta didik XI MIPA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;efbd28ec-55a0-4109-a801-9484453be9e7;Tempat Sampah XI MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;b80452c0-66e9-45ee-b9a3-6f7901217186;Tempat cuci tangan XI MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;eb2881d8-ab75-4280-9165-35644fa2a974;Jam Dinding XI MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;5916c642-43ff-49e6-916c-ea931e1258a5;Kotak kontak XI MIPA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;dbfd5fb4-e312-4ec3-b33f-ee8d206b8c42;Alat Peraga XI MIPA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;6a2e95cf-f713-4314-94a0-2b386d3c5d36;Papan Pajang XI MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;dc13df7c-35d7-4f0c-92a8-dacd93cb554b;Soket Listrik XI MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;30f70872-a577-4f16-b01a-b8e0403579fc;Soket Listrik/Kotak Kontak XI MIPA;1;1;1;0;0;0;;;
