rombel_id;peserta_didik_id;status_keaktifan;tanggal_masuk;tanggal_keluar;keterangan
68793d4f-0a1c-4495-8ded-9c246c4aa481;31f1549a-4506-4060-9647-b48616199e3d;;;;
68793d4f-0a1c-4495-8ded-9c246c4aa481;bdb0c43a-9081-4ed3-b440-1eed8239e4f5;;;;
68793d4f-0a1c-4495-8ded-9c246c4aa481;dd550ce5-7995-4abb-a805-984b602d9d46;;;;
68793d4f-0a1c-4495-8ded-9c246c4aa481;495196b2-d96f-49d2-bc95-f6c0c6cd4ddc;;;;
68793d4f-0a1c-4495-8ded-9c246c4aa481;5dcb816c-b6c9-4ebf-81be-151602bbfe24;;;;
68793d4f-0a1c-4495-8ded-9c246c4aa481;39d65c89-42eb-4720-948a-51a54967003c;;;;
68793d4f-0a1c-4495-8ded-9c246c4aa481;e3517845-b6de-4d39-a55f-6374e4ec2db9;;;;
68793d4f-0a1c-4495-8ded-9c246c4aa481;92566c02-1082-4828-b351-0ceba4aa1f07;;;;
68793d4f-0a1c-4495-8ded-9c246c4aa481;b935e5f4-3f79-4f0f-9b8a-bc103845f34f;;;;
68793d4f-0a1c-4495-8ded-9c246c4aa481;c9f91177-f8ab-4add-ba26-e5a761f06d09;;;;
68793d4f-0a1c-4495-8ded-9c246c4aa481;274d27e9-0901-44c6-9849-840e4033d78d;;;;
68793d4f-0a1c-4495-8ded-9c246c4aa481;5d736989-1f18-41d9-a3ce-cb8495435fad;;;;
68793d4f-0a1c-4495-8ded-9c246c4aa481;c583c171-8b78-44e3-8d0c-4dcbd1223f6f;;;;
68793d4f-0a1c-4495-8ded-9c246c4aa481;e7f604eb-eecc-45f5-ad3b-2f050ee6ac42;;;;
68793d4f-0a1c-4495-8ded-9c246c4aa481;8722500d-cc30-4d58-a2e7-c5a94b89812a;;;;
68793d4f-0a1c-4495-8ded-9c246c4aa481;3318a17d-0ca4-4951-ae6f-7a9c1a3fd43a;;;;
5897ba85-b671-442d-8123-66c62840875d;9f9e2569-7bc7-447f-a42e-1f325f2e1412;;;;
5897ba85-b671-442d-8123-66c62840875d;19c04bc3-7055-437a-9b48-0f845aa0d9b2;;;;
5897ba85-b671-442d-8123-66c62840875d;2f4d8274-3921-4192-a3d9-539aaa3f68ce;;;;
5897ba85-b671-442d-8123-66c62840875d;66a3f4c9-478c-4981-b374-f48a6009421f;;;;
5897ba85-b671-442d-8123-66c62840875d;65a9a5bc-4c91-4f46-97bc-ab0e6a16b8a4;;;;
5897ba85-b671-442d-8123-66c62840875d;08cb5f7d-38d1-41dc-8b75-f8babc4962ad;;;;
5897ba85-b671-442d-8123-66c62840875d;b2226bed-2fc9-42ff-9d49-e593e12d2157;;;;
5897ba85-b671-442d-8123-66c62840875d;7eea5fae-265e-41e8-8188-e16774320881;;;;
5897ba85-b671-442d-8123-66c62840875d;5563c520-d03a-4c98-becc-fe2e5dded57a;;;;
5897ba85-b671-442d-8123-66c62840875d;c52c42e8-9b9e-4154-b6f6-856c884099d1;;;;
5897ba85-b671-442d-8123-66c62840875d;c8085f5b-f78a-4931-b8b4-2a1d46dcec62;;;;
5897ba85-b671-442d-8123-66c62840875d;31d73f49-ca8d-4d5c-bc5e-8d35be59853d;;;;
