rombel_id;peserta_didik_id;status_keaktifan;tanggal_masuk;tanggal_keluar;keterangan
bdb12104-7e91-4969-9b1d-eb82bd61e82d;4a578014-e7bd-4351-afdc-9b8fa23ba278;;;;
bdb12104-7e91-4969-9b1d-eb82bd61e82d;1a95256f-0b9e-4ef8-9b96-1c7b4a63339b;;;;
bdb12104-7e91-4969-9b1d-eb82bd61e82d;b38415e9-fe27-42af-8f04-8b876e7b2c40;;;;
bdb12104-7e91-4969-9b1d-eb82bd61e82d;9820751b-abd6-4f71-9fb8-0d0cea7fc776;;;;
bdb12104-7e91-4969-9b1d-eb82bd61e82d;e29f11dc-8ad0-488a-a873-69d00dc72e41;;;;
bdb12104-7e91-4969-9b1d-eb82bd61e82d;05ddb11f-9ab1-4d21-9ff5-37805140e7ca;;;;
bdb12104-7e91-4969-9b1d-eb82bd61e82d;aea55666-a73d-41c7-99e3-5bef2a9c7513;;;;
bdb12104-7e91-4969-9b1d-eb82bd61e82d;204d83b2-82e5-483b-8d75-c90c3c921793;;;;
bdb12104-7e91-4969-9b1d-eb82bd61e82d;b5f599d5-9101-4f86-839c-56a68783ae07;;;;
bdb12104-7e91-4969-9b1d-eb82bd61e82d;e914bacf-19e8-4eb5-abad-d6f00656bf0b;;;;
bdb12104-7e91-4969-9b1d-eb82bd61e82d;8dc3c186-d4ef-4c3e-bd44-f0f9d0c799ad;;;;
bdb12104-7e91-4969-9b1d-eb82bd61e82d;a3df8168-8357-49a7-a325-6d98c6ceee23;;;;
8dd30ca7-4e71-42ba-9d46-f840394291ac;d61704ee-c7d1-428c-ad64-aa3d4914c686;;;;
8dd30ca7-4e71-42ba-9d46-f840394291ac;9963d8d5-e0f4-4bcb-8b2b-3368abae8ed4;;;;
8dd30ca7-4e71-42ba-9d46-f840394291ac;cea9cbe2-6371-40f0-8d3a-8208a4b6025a;;;;
8dd30ca7-4e71-42ba-9d46-f840394291ac;cee08209-ffcc-49b7-b1de-9b3de6f6b059;;;;
8dd30ca7-4e71-42ba-9d46-f840394291ac;b0ba4f01-e7ba-4f70-b7a7-42b81138a8a1;;;;
8dd30ca7-4e71-42ba-9d46-f840394291ac;b3b2e03f-d28c-4afd-8d25-5b081f64ad82;;;;
8dd30ca7-4e71-42ba-9d46-f840394291ac;4ce27b21-cc56-46d1-b2f4-ead6915ec470;;;;
8dd30ca7-4e71-42ba-9d46-f840394291ac;fbcae979-d802-404d-9c35-a3bec98e8eef;;;;
8dd30ca7-4e71-42ba-9d46-f840394291ac;157e907d-eab0-4b8e-882b-c73ed9a307f5;;;;
8dd30ca7-4e71-42ba-9d46-f840394291ac;5e6f6743-7ff7-48d2-a426-148f2b9fb5ec;;;;
8dd30ca7-4e71-42ba-9d46-f840394291ac;9dadf433-8a7a-45ef-9dc8-467da470091b;;;;
8dd30ca7-4e71-42ba-9d46-f840394291ac;a7b2a939-6705-4ab0-8e00-ad172b342c58;;;;
8dd30ca7-4e71-42ba-9d46-f840394291ac;ee588775-a40d-4619-a5ec-f359ff303c03;;;;
8dd30ca7-4e71-42ba-9d46-f840394291ac;d3762337-0ec0-473a-90ac-a71adca190c9;;;;
8dd30ca7-4e71-42ba-9d46-f840394291ac;e776a6cc-8a10-4e8c-a87b-57066d87a135;;;;
8dd30ca7-4e71-42ba-9d46-f840394291ac;9e6db28f-6e61-4060-baf6-739f11d11c01;;;;
8dd30ca7-4e71-42ba-9d46-f840394291ac;a18d5ea1-ba1f-4d5f-a414-8bd4e7ac5074;;;;
8dd30ca7-4e71-42ba-9d46-f840394291ac;b539beff-df8a-44db-bfce-d7a9b70ee8d2;;;;
8dd30ca7-4e71-42ba-9d46-f840394291ac;a1b85a5d-b72a-41e9-9143-b610776f1edd;;;;
8dd30ca7-4e71-42ba-9d46-f840394291ac;06d56ab0-d67d-4676-8d3b-04abcd83d7f9;;;;
8dd30ca7-4e71-42ba-9d46-f840394291ac;8ac4c61f-da7c-4845-8ed2-fbcb4ba020f8;;;;
8dd30ca7-4e71-42ba-9d46-f840394291ac;adf2b33e-8519-4b66-9115-ec1b92d440da;;;;
8dd30ca7-4e71-42ba-9d46-f840394291ac;9e2405fe-df81-4b34-9f1e-c8d614343c73;;;;
8dd30ca7-4e71-42ba-9d46-f840394291ac;e0e1de68-817c-4037-a49c-7e160311bda7;;;;
8dd30ca7-4e71-42ba-9d46-f840394291ac;8984e3cd-5675-41f0-94e2-111655d1b474;;;;
8dd30ca7-4e71-42ba-9d46-f840394291ac;7ba9a6a4-55f1-4aec-b436-321fd89482c4;;;;
8dd30ca7-4e71-42ba-9d46-f840394291ac;741e3d61-e268-47e6-83c5-13f8b24d1bbc;;;;
bae6744f-3913-497d-b3a5-893e3755cd97;22b0cca5-1853-4556-9750-07315f4001f0;;;;
bae6744f-3913-497d-b3a5-893e3755cd97;fd94b159-2722-4e9a-9233-851bf8a0ae4c;;;;
bae6744f-3913-497d-b3a5-893e3755cd97;8b6b15e5-51c9-4570-82db-e0c97bdb57ba;;;;
bae6744f-3913-497d-b3a5-893e3755cd97;3ea399d7-72c9-4921-b66e-49c069d39921;;;;
bae6744f-3913-497d-b3a5-893e3755cd97;9e179fed-108e-4c3c-9db9-7eb0141e531a;;;;
bae6744f-3913-497d-b3a5-893e3755cd97;484e781f-722f-4706-b821-d3c8a8236c23;;;;
bae6744f-3913-497d-b3a5-893e3755cd97;2f99f257-45fb-4194-a4c0-ec5f9a6b9670;;;;
bae6744f-3913-497d-b3a5-893e3755cd97;2e86bca7-4845-4c0d-9802-14e7db4583f7;;;;
bae6744f-3913-497d-b3a5-893e3755cd97;e8899c80-8022-4787-a53b-ce2cd0161fb6;;;;
bae6744f-3913-497d-b3a5-893e3755cd97;c975b7f3-8763-4471-9cdb-dab5e33de7b3;;;;
bae6744f-3913-497d-b3a5-893e3755cd97;79653fee-5b11-4df9-9a63-870ed5fc3225;;;;
bae6744f-3913-497d-b3a5-893e3755cd97;528430eb-11f6-49ea-b54d-51af11c35dfb;;;;
bae6744f-3913-497d-b3a5-893e3755cd97;12cc9d34-b1a3-4151-a8e7-9b2fd72a8efa;;;;
bae6744f-3913-497d-b3a5-893e3755cd97;65ed5aaa-c122-468e-bdb9-a7694fbd857a;;;;
bae6744f-3913-497d-b3a5-893e3755cd97;d30593f5-4d46-4f4c-95d9-afa1c97b78a4;;;;
bae6744f-3913-497d-b3a5-893e3755cd97;3710d8fa-e6de-4bf0-a90c-47e17927b656;;;;
bae6744f-3913-497d-b3a5-893e3755cd97;80140113-6194-4172-b91b-a5615846d81e;;;;
bae6744f-3913-497d-b3a5-893e3755cd97;98eb8318-bc42-41f8-9f51-ae0249185249;;;;
bae6744f-3913-497d-b3a5-893e3755cd97;45acadc5-08da-4316-a996-3dca15f96986;;;;
bae6744f-3913-497d-b3a5-893e3755cd97;ae97f43d-6ad6-47c1-a638-afe055dd78c1;;;;
bae6744f-3913-497d-b3a5-893e3755cd97;cc9046b2-6092-489e-ae09-a98cb578703c;;;;
bae6744f-3913-497d-b3a5-893e3755cd97;0bcd02dc-0748-457e-a888-567220ef436f;;;;
bae6744f-3913-497d-b3a5-893e3755cd97;f5a2e135-e50e-4886-8fd7-09c10224a5f4;;;;
bae6744f-3913-497d-b3a5-893e3755cd97;5a364813-0cdf-4ef7-9267-c45e2ff81946;;;;
b51344c0-75fc-4702-8e22-f122bc67c669;afd51d4e-af0b-490f-a54a-dccb7df759c4;;;;
b51344c0-75fc-4702-8e22-f122bc67c669;9a5f6f7f-6a24-49af-a778-35ea36cc954d;;;;
b51344c0-75fc-4702-8e22-f122bc67c669;91b5f246-58cd-43cb-b1f1-2a19c769cbf3;;;;
b51344c0-75fc-4702-8e22-f122bc67c669;fc94d1da-7ad8-43fa-9114-ee47386c823b;;;;
b51344c0-75fc-4702-8e22-f122bc67c669;106546f9-fbb2-4a33-9191-a02d7b7b6e1e;;;;
b51344c0-75fc-4702-8e22-f122bc67c669;a82c4923-092a-4664-8f9c-3f9596b7a640;;;;
b51344c0-75fc-4702-8e22-f122bc67c669;2d5cd763-b54f-42f9-a0a0-68cf4affd097;;;;
b51344c0-75fc-4702-8e22-f122bc67c669;4613e2d1-c705-47e8-8ce6-d27e64abd227;;;;
b51344c0-75fc-4702-8e22-f122bc67c669;a737fae6-cbcd-448e-bd57-8405efa843a4;;;;
b51344c0-75fc-4702-8e22-f122bc67c669;ee42880c-f4f8-4dfe-b475-728a40afcd31;;;;
b51344c0-75fc-4702-8e22-f122bc67c669;3bfe4c83-38f6-4aad-9163-f80e823eebcf;;;;
b51344c0-75fc-4702-8e22-f122bc67c669;a8fb4fba-6fab-4db9-8640-a043dfb652f9;;;;
b51344c0-75fc-4702-8e22-f122bc67c669;0cec794d-9f5e-4094-ace2-46685937a5f5;;;;
b51344c0-75fc-4702-8e22-f122bc67c669;865e40ff-8120-46db-b5fc-23065abfe277;;;;
b51344c0-75fc-4702-8e22-f122bc67c669;7b2659eb-c0c7-4125-b0ba-95e7969d6e44;;;;
b51344c0-75fc-4702-8e22-f122bc67c669;398ab844-3ed8-4d11-81dc-c351b30c746b;;;;
b51344c0-75fc-4702-8e22-f122bc67c669;4101faf1-6a91-44de-a360-79f7a17b1e76;;;;
b51344c0-75fc-4702-8e22-f122bc67c669;d0cd3599-8c7f-437e-926c-cee69bbed382;;;;
b51344c0-75fc-4702-8e22-f122bc67c669;78cdbd2b-4ae2-448b-91e4-0aea540e18f4;;;;
b51344c0-75fc-4702-8e22-f122bc67c669;32b06f6c-8c69-47f0-b4aa-490fcbba83b2;;;;
b51344c0-75fc-4702-8e22-f122bc67c669;5f488e45-ef2b-4e12-b97d-04d6f1ce21ad;;;;
b51344c0-75fc-4702-8e22-f122bc67c669;44b28c52-c580-491e-8776-c39d3a11a605;;;;
b51344c0-75fc-4702-8e22-f122bc67c669;ff212421-73a2-4a73-8673-113dbdac8c68;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;f3844065-45f2-485e-9b4b-9590c868df4e;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;a044f0cf-aa54-4df5-8f59-cd6381677107;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;d8057b1a-6775-4644-9fd3-4a2374da1baa;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;7202bb4d-0aa1-43ff-a9ca-c4d89d3cbd79;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;661b2f55-4832-42ab-aa0c-523c422dd148;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;7e0cc7da-0291-4204-81c3-fa6de2bbc476;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;daff1543-7ce6-4f85-bcc9-f50e946941eb;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;8ec8b05b-8a29-489b-9fe5-91d0d005add5;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;82d9388b-aac1-4790-9037-c7512a8c01b2;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;a3f8cfc1-10af-49fb-a70a-2be26a00361e;;;;
36aa0ab6-fdb1-480b-be9a-48e230c3e896;e5ee20ff-c4e6-4307-aa59-7956b770e9e1;;;;
